Optimisation Analysis 
============================ 

Objective: 		MaxENB
Objective: 		MinRisk
SolutionSpace: 			6912
Evaluated: 			6912
Shortlisted: 			16
Runtime(s): 			74

ID	Location Finding	File Sharing	Report Syncing	Chat Protocol	Map Access	Hardware Platform	Connectivity	Database	Architectural Pattern	Data Exchange Format	ENB	Risk	Optimal
615	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Wifi	sqLite	Peer-to-peer	Unformatted data	13.821710224869832	1.0	No
616	radio triangulation	In house	Implicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Nexus I	MySQL	Push-based	Compressed XML	14.608818330310207	1.0	No
617	radio triangulation	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Wifi	MySQL	Client-Server	XML	15.052235678724637	1.0	No
618	radio triangulation	OpenIntent	Implicit	In house	Preloaded (ESRI)	Nexus I (HTC)	Wifi	sqLite	Push-based	XML	15.228104358994234	0.9815	No
619	radio triangulation	OpenIntent	Explicit	XMPP (Open Fire)	Preloaded (ESRI)	Droid (Motorola)	Bluetooth	MySQL	Client-Server	XML	15.366362722756257	0.9684	No
620	GPS	In house	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Nexus I	sqLite	Push-based	Unformatted data	13.041136216588466	1.0	No
621	GPS	In house	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Bluetooth	MySQL	Peer-to-peer	XML	13.721429429695371	1.0	No
622	GPS	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Droid	MySQL	Peer-to-peer	Unformatted data	13.424143754227662	1.0	No
623	radio triangulation	In house	Implicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Bluetooth	MySQL	Push-based	XML	14.620757793500761	1.0	No
624	radio triangulation	OpenIntent	Explicit	XMPP (Open Fire)	Preloaded (ESRI)	Droid (Motorola)	Wifi	sqLite	Peer-to-peer	Compressed XML	14.774420723849255	1.0	No
625	radio triangulation	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Wifi	sqLite	Peer-to-peer	XML	14.253761089499106	1.0	No
626	GPS	In house	Implicit	In house	Preloaded (ESRI)	Droid (Motorola)	3G on Nexus I	sqLite	Peer-to-peer	Unformatted data	13.801047557387216	1.0	No
627	GPS	In house	Implicit	XMPP (Open Fire)	Preloaded (ESRI)	Droid (Motorola)	Bluetooth	MySQL	Client-Server	Unformatted data	14.953612430180947	0.9992	No
628	radio triangulation	In house	Explicit	In house	Preloaded (ESRI)	Droid (Motorola)	3G on Nexus I	sqLite	Client-Server	Compressed XML	14.31746794649166	0.9216	No
629	GPS	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Wifi	sqLite	Peer-to-peer	Compressed XML	14.646699770462615	1.0	No
630	GPS	In house	Implicit	XMPP (Open Fire)	Preloaded (ESRI)	Droid (Motorola)	Bluetooth	MySQL	Peer-to-peer	Unformatted data	14.288359193343515	1.0	No
631	radio triangulation	In house	Explicit	XMPP (Open Fire)	Preloaded (ESRI)	Nexus I (HTC)	Bluetooth	MySQL	Peer-to-peer	XML	13.849150383081797	1.0	No
632	GPS	In house	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Nexus I	sqLite	Push-based	Compressed XML	12.994866087290351	1.0	No
633	radio triangulation	In house	Implicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Bluetooth	MySQL	Client-Server	Compressed XML	15.16008608844217	1.0	No
634	GPS	In house	Explicit	XMPP (Open Fire)	On Demand (Google)	Nexus I (HTC)	3G on Droid	sqLite	Push-based	Unformatted data	11.85756077217628	1.0	No
635	radio triangulation	In house	Explicit	In house	Preloaded (ESRI)	Nexus I (HTC)	3G on Nexus I	sqLite	Peer-to-peer	XML	13.361838747125518	1.0	No
636	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Nexus I (HTC)	3G on Nexus I	MySQL	Peer-to-peer	Compressed XML	13.690189394450744	1.0	No
637	GPS	OpenIntent	Explicit	In house	On Demand (Google)	Nexus I (HTC)	Bluetooth	sqLite	Push-based	Compressed XML	12.330965370290649	1.0	No
638	GPS	In house	Explicit	In house	On Demand (Google)	Droid (Motorola)	Wifi	sqLite	Client-Server	XML	12.384022398716112	1.0	No
639	radio triangulation	In house	Implicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Bluetooth	sqLite	Peer-to-peer	Compressed XML	14.361611499216593	1.0	No
640	GPS	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Wifi	MySQL	Client-Server	Compressed XML	15.445174359688195	1.0	No
641	GPS	In house	Implicit	In house	Preloaded (ESRI)	Droid (Motorola)	3G on Droid	sqLite	Client-Server	Compressed XML	14.796798981503706	0.9999	No
642	radio triangulation	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Nexus I	MySQL	Peer-to-peer	XML	14.168510388378191	1.0	No
643	radio triangulation	In house	Implicit	In house	On Demand (Google)	Nexus I (HTC)	3G on Droid	sqLite	Client-Server	XML	13.404879672262672	1.0	No
644	GPS	In house	Implicit	In house	Preloaded (ESRI)	Nexus I (HTC)	3G on Droid	sqLite	Peer-to-peer	XML	13.84116978213759	1.0	No
645	GPS	In house	Implicit	XMPP (Open Fire)	Preloaded (ESRI)	Nexus I (HTC)	Wifi	MySQL	Peer-to-peer	Unformatted data	14.204515821133255	1.0	No
646	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Nexus I (HTC)	Bluetooth	MySQL	Client-Server	XML	14.367382094478835	1.0	No
647	radio triangulation	In house	Explicit	XMPP (Open Fire)	Preloaded (ESRI)	Nexus I (HTC)	Wifi	MySQL	Client-Server	Compressed XML	14.720936210237767	0.4379	No
648	radio triangulation	OpenIntent	Explicit	In house	Cache on server	Droid (Motorola)	Bluetooth	MySQL	Peer-to-peer	XML	14.006937702813108	1.0	No
649	GPS	In house	Implicit	In house	On Demand (Google)	Nexus I (HTC)	3G on Droid	MySQL	Peer-to-peer	Compressed XML	12.474139664243657	1.0	No
650	radio triangulation	In house	Explicit	XMPP (Open Fire)	Preloaded (ESRI)	Droid (Motorola)	Wifi	MySQL	Client-Server	Unformatted data	14.767206339535946	0.4009	No
651	radio triangulation	In house	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Droid	MySQL	Peer-to-peer	Compressed XML	13.77763893792943	1.0	No
652	radio triangulation	In house	Implicit	In house	Cache on server	Droid (Motorola)	Bluetooth	MySQL	Peer-to-peer	Unformatted data	14.077214869618459	1.0	No
653	radio triangulation	OpenIntent	Explicit	In house	Preloaded (ESRI)	Nexus I (HTC)	Wifi	MySQL	Peer-to-peer	Compressed XML	14.443753964952956	1.0	No
654	radio triangulation	OpenIntent	Implicit	In house	Preloaded (ESRI)	Nexus I (HTC)	Bluetooth	sqLite	Peer-to-peer	XML	14.895646826779581	1.0	No
655	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Nexus I (HTC)	Wifi	MySQL	Push-based	XML	14.034586389855951	1.0	No
656	radio triangulation	OpenIntent	Implicit	In house	On Demand (Google)	Nexus I (HTC)	Bluetooth	MySQL	Peer-to-peer	Compressed XML	13.52861670888573	1.0	No
657	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Droid	MySQL	Push-based	Compressed XML	14.277201988735062	1.0	No
658	radio triangulation	OpenIntent	Implicit	In house	Preloaded (ESRI)	Nexus I (HTC)	3G on Nexus I	MySQL	Push-based	XML	15.142853657873262	0.711	No
659	radio triangulation	OpenIntent	Explicit	In house	Preloaded (ESRI)	Droid (Motorola)	Wifi	MySQL	Push-based	Compressed XML	14.860054869377796	0.94	No
660	GPS	In house	Explicit	In house	Cache on server	Nexus I (HTC)	Bluetooth	sqLite	Push-based	Compressed XML	12.8332934017253	1.0	No
661	GPS	OpenIntent	Explicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Bluetooth	MySQL	Push-based	Compressed XML	12.928074833963155	1.0	No
662	radio triangulation	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Bluetooth	sqLite	Push-based	XML	14.135735485980858	1.0	No
663	GPS	In house	Explicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Bluetooth	sqLite	Peer-to-peer	Compressed XML	11.938706727748787	1.0	No
664	GPS	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Nexus I (HTC)	3G on Droid	sqLite	Client-Server	Compressed XML	13.909905509378785	1.0	No
665	radio triangulation	OpenIntent	Explicit	XMPP (Open Fire)	Preloaded (ESRI)	Nexus I (HTC)	Wifi	sqLite	Push-based	Unformatted data	14.618821877419	0.976	No
666	GPS	In house	Explicit	In house	Cache on server	Droid (Motorola)	Bluetooth	sqLite	Push-based	Unformatted data	12.879563531023416	1.0	No
667	radio triangulation	In house	Explicit	In house	Preloaded (ESRI)	Nexus I (HTC)	Bluetooth	sqLite	Push-based	Compressed XML	13.752661159645125	0.9997	No
668	GPS	OpenIntent	Explicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Droid	sqLite	Client-Server	Unformatted data	13.164528834143693	1.0	No
669	radio triangulation	In house	Explicit	In house	Cache on server	Droid (Motorola)	Wifi	sqLite	Peer-to-peer	XML	13.350027128813267	1.0	No
670	GPS	In house	Implicit	In house	Preloaded (ESRI)	Droid (Motorola)	3G on Nexus I	sqLite	Push-based	Compressed XML	14.171078332513906	0.9985	No
671	GPS	In house	Explicit	XMPP (Open Fire)	Preloaded (ESRI)	Droid (Motorola)	Bluetooth	MySQL	Peer-to-peer	Unformatted data	13.496712388810263	1.0	No
672	GPS	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Wifi	MySQL	Push-based	XML	14.905846064746884	1.0	No
673	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Nexus I	sqLite	Push-based	XML	15.037180118230404	1.0	No
674	radio triangulation	In house	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Nexus I	sqLite	Push-based	XML	13.39357421086004	1.0	No
675	radio triangulation	In house	Explicit	In house	On Demand (Google)	Nexus I (HTC)	3G on Droid	MySQL	Peer-to-peer	XML	12.081200983280224	1.0	No
676	radio triangulation	OpenIntent	Implicit	In house	Cache on server	Nexus I (HTC)	3G on Nexus I	MySQL	Client-Server	XML	15.161522318464428	1.0	No
677	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Nexus I (HTC)	Bluetooth	sqLite	Push-based	Unformatted data	13.703684621351593	1.0	No
678	GPS	OpenIntent	Explicit	In house	Preloaded (ESRI)	Nexus I (HTC)	Bluetooth	sqLite	Peer-to-peer	Compressed XML	13.70529189867657	1.0	No
679	GPS	In house	Implicit	In house	Cache on server	Droid (Motorola)	3G on Droid	sqLite	Client-Server	XML	14.276139347153638	1.0	No
680	radio triangulation	In house	Implicit	In house	Preloaded (ESRI)	Droid (Motorola)	3G on Nexus I	MySQL	Peer-to-peer	Compressed XML	14.577082866575715	0.9989	No
681	GPS	In house	Explicit	In house	Preloaded (ESRI)	Nexus I (HTC)	3G on Nexus I	MySQL	Push-based	Unformatted data	13.146809756231384	0.9961	No
682	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	3G on Nexus I	MySQL	Peer-to-peer	XML	14.960157192911446	1.0	No
683	GPS	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Wifi	sqLite	Push-based	Unformatted data	14.491100924032313	1.0	No
684	radio triangulation	In house	Implicit	In house	On Demand (Google)	Nexus I (HTC)	3G on Nexus I	sqLite	Push-based	XML	12.779159023272861	1.0	No
685	GPS	OpenIntent	Implicit	In house	On Demand (Google)	Droid (Motorola)	3G on Droid	sqLite	Push-based	XML	13.318802356588561	1.0	No
686	GPS	OpenIntent	Explicit	In house	Preloaded (ESRI)	Nexus I (HTC)	3G on Nexus I	MySQL	Push-based	Compressed XML	13.952498729770241	0.9962	No
687	radio triangulation	OpenIntent	Implicit	In house	Preloaded (ESRI)	Droid (Motorola)	Bluetooth	sqLite	Push-based	Compressed XML	15.396267067015259	0.9998	No
688	radio triangulation	OpenIntent	Implicit	In house	Preloaded (ESRI)	Nexus I (HTC)	Wifi	sqLite	Client-Server	Compressed XML	15.767432653935487	0.9984	No
689	radio triangulation	OpenIntent	Explicit	XMPP (Open Fire)	On Demand (Google)	Nexus I (HTC)	Bluetooth	MySQL	Peer-to-peer	XML	12.910482053108108	1.0	No
690	radio triangulation	OpenIntent	Explicit	In house	Preloaded (ESRI)	Nexus I (HTC)	Wifi	sqLite	Push-based	XML	14.436457554460928	0.984	No
691	GPS	OpenIntent	Explicit	In house	Cache on server	Nexus I (HTC)	3G on Nexus I	MySQL	Client-Server	Compressed XML	13.971167390361483	1.0	No
692	GPS	OpenIntent	Implicit	In house	Cache on server	Droid (Motorola)	Wifi	sqLite	Client-Server	Unformatted data	14.894335025313877	1.0	No
693	radio triangulation	In house	Explicit	XMPP (Open Fire)	Preloaded (ESRI)	Droid (Motorola)	3G on Droid	sqLite	Client-Server	Unformatted data	14.586224623498138	0.5248	No
694	GPS	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Wifi	sqLite	Client-Server	XML	14.079403163935211	1.0	No
695	radio triangulation	In house	Implicit	XMPP (Open Fire)	Preloaded (ESRI)	Nexus I (HTC)	3G on Droid	sqLite	Client-Server	Compressed XML	15.331601298733242	0.7359	No
696	radio triangulation	In house	Implicit	In house	On Demand (Google)	Droid (Motorola)	Wifi	sqLite	Peer-to-peer	Unformatted data	12.917976264183988	1.0	No
697	GPS	In house	Explicit	In house	Preloaded (ESRI)	Nexus I (HTC)	3G on Nexus I	sqLite	Peer-to-peer	Compressed XML	12.963130623555854	1.0	No
698	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Preloaded (ESRI)	Droid (Motorola)	Bluetooth	MySQL	Peer-to-peer	Compressed XML	14.302401362349084	1.0	No
699	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Preloaded (ESRI)	Nexus I (HTC)	3G on Droid	sqLite	Peer-to-peer	XML	13.953256938290183	1.0	No
700	GPS	OpenIntent	Implicit	In house	On Demand (Google)	Droid (Motorola)	Bluetooth	MySQL	Client-Server	XML	13.832579777249208	1.0	No
701	radio triangulation	In house	Explicit	In house	Cache on server	Droid (Motorola)	3G on Nexus I	sqLite	Client-Server	XML	13.796808312141549	1.0	No
702	GPS	OpenIntent	Implicit	In house	On Demand (Google)	Nexus I (HTC)	3G on Nexus I	sqLite	Peer-to-peer	XML	12.73178976230435	1.0	No
703	radio triangulation	In house	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Droid	MySQL	Peer-to-peer	XML	14.278909779933906	1.0	No
704	GPS	In house	Implicit	In house	On Demand (Google)	Droid (Motorola)	3G on Nexus I	MySQL	Client-Server	XML	13.09041850212846	1.0	No
705	radio triangulation	OpenIntent	Implicit	In house	Preloaded (ESRI)	Droid (Motorola)	Bluetooth	MySQL	Peer-to-peer	Compressed XML	15.31924414169649	1.0	No
706	radio triangulation	In house	Implicit	XMPP (Open Fire)	On Demand (Google)	Nexus I (HTC)	3G on Nexus I	sqLite	Push-based	Unformatted data	12.961523346230809	1.0	No
707	radio triangulation	In house	Explicit	XMPP (Open Fire)	On Demand (Google)	Nexus I (HTC)	Wifi	MySQL	Client-Server	Unformatted data	12.976578906725207	1.0	No
708	radio triangulation	OpenIntent	Implicit	In house	On Demand (Google)	Droid (Motorola)	3G on Nexus I	MySQL	Peer-to-peer	Compressed XML	13.638414536601925	1.0	No
709	GPS	In house	Explicit	In house	Preloaded (ESRI)	Droid (Motorola)	3G on Droid	MySQL	Peer-to-peer	Compressed XML	13.473120292521262	1.0	No
710	GPS	In house	Explicit	In house	On Demand (Google)	Nexus I (HTC)	3G on Droid	sqLite	Push-based	XML	11.675196449218337	1.0	No
711	GPS	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Nexus I	sqLite	Peer-to-peer	XML	13.346204949891542	1.0	No
712	radio triangulation	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Wifi	sqLite	Client-Server	Unformatted data	14.637490538010088	1.0	No
713	radio triangulation	OpenIntent	Explicit	In house	On Demand (Google)	Droid (Motorola)	3G on Droid	sqLite	Client-Server	XML	13.465191970566474	1.0	No
714	radio triangulation	In house	Explicit	XMPP (Open Fire)	Preloaded (ESRI)	Droid (Motorola)	Bluetooth	MySQL	Push-based	Compressed XML	14.34977062331753	0.9655	No
715	radio triangulation	OpenIntent	Implicit	In house	Cache on server	Droid (Motorola)	Bluetooth	sqLite	Push-based	XML	14.875607432665293	1.0	No
716	GPS	OpenIntent	Explicit	XMPP (Open Fire)	On Demand (Google)	Nexus I (HTC)	3G on Droid	sqLite	Push-based	XML	12.578930409904176	1.0	No
717	GPS	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Nexus I (HTC)	Bluetooth	MySQL	Peer-to-peer	Compressed XML	13.303420734071619	1.0	No
718	radio triangulation	OpenIntent	Explicit	In house	Cache on server	Nexus I (HTC)	3G on Droid	MySQL	Peer-to-peer	Unformatted data	13.79986680534468	1.0	No
719	GPS	In house	Explicit	In house	Cache on server	Nexus I (HTC)	Wifi	sqLite	Client-Server	Unformatted data	13.25072911794355	1.0	No
720	GPS	In house	Explicit	In house	Preloaded (ESRI)	Nexus I (HTC)	3G on Droid	sqLite	Peer-to-peer	XML	13.04952297760433	1.0	No
721	radio triangulation	In house	Explicit	In house	Cache on server	Nexus I (HTC)	Bluetooth	sqLite	Client-Server	Compressed XML	13.771329820236366	1.0	No
722	radio triangulation	OpenIntent	Implicit	In house	Cache on server	Droid (Motorola)	Bluetooth	MySQL	Peer-to-peer	XML	14.798584507346456	1.0	No
723	GPS	In house	Explicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Droid	MySQL	Push-based	XML	12.272305912890884	1.0	No
724	radio triangulation	OpenIntent	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Bluetooth	sqLite	Client-Server	Unformatted data	14.721333910220341	1.0	No
725	radio triangulation	OpenIntent	Explicit	In house	On Demand (Google)	Droid (Motorola)	3G on Nexus I	sqLite	Push-based	XML	12.839471321576559	1.0	No
726	radio triangulation	In house	Implicit	In house	Preloaded (ESRI)	Droid (Motorola)	Bluetooth	sqLite	Push-based	Unformatted data	14.590578093476545	0.9795	No
727	GPS	In house	Implicit	In house	Cache on server	Droid (Motorola)	3G on Nexus I	sqLite	Client-Server	Compressed XML	14.189746993105093	1.0	No
728	radio triangulation	OpenIntent	Implicit	In house	Cache on server	Droid (Motorola)	Wifi	MySQL	Client-Server	Compressed XML	15.670370334502213	1.0	No
729	radio triangulation	In house	Explicit	In house	Preloaded (ESRI)	Droid (Motorola)	Wifi	sqLite	Peer-to-peer	Compressed XML	13.870686763163404	1.0	No
730	radio triangulation	OpenIntent	Implicit	In house	Preloaded (ESRI)	Droid (Motorola)	Wifi	MySQL	Peer-to-peer	Unformatted data	15.281670898784382	1.0	No
731	radio triangulation	OpenIntent	Implicit	In house	Cache on server	Nexus I (HTC)	Wifi	MySQL	Peer-to-peer	XML	14.714741135136155	1.0	No
732	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Preloaded (ESRI)	Droid (Motorola)	Wifi	sqLite	Peer-to-peer	Compressed XML	15.566067528382515	1.0	No
733	GPS	OpenIntent	Implicit	In house	On Demand (Google)	Droid (Motorola)	3G on Nexus I	sqLite	Push-based	Compressed XML	13.232410002540123	1.0	No
734	GPS	OpenIntent	Explicit	In house	Preloaded (ESRI)	Droid (Motorola)	Wifi	MySQL	Client-Server	XML	14.74771703331651	1.0	No
735	GPS	In house	Explicit	In house	On Demand (Google)	Nexus I (HTC)	3G on Nexus I	sqLite	Peer-to-peer	Unformatted data	11.218773320043208	1.0	No
736	GPS	In house	Explicit	In house	On Demand (Google)	Droid (Motorola)	Bluetooth	MySQL	Push-based	Compressed XML	12.024340873277277	1.0	No
737	radio triangulation	In house	Implicit	In house	Preloaded (ESRI)	Droid (Motorola)	3G on Droid	MySQL	Peer-to-peer	XML	14.6634752206242	0.9976	No
738	GPS	OpenIntent	Explicit	In house	Cache on server	Nexus I (HTC)	3G on Droid	sqLite	Push-based	Unformatted data	13.393862271282842	1.0	No
739	GPS	In house	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Nexus I	sqLite	Push-based	Compressed XML	13.786512891823582	1.0	No
740	GPS	In house	Explicit	In house	Preloaded (ESRI)	Nexus I (HTC)	Bluetooth	sqLite	Peer-to-peer	Unformatted data	12.899602925137703	1.0	No
741	radio triangulation	OpenIntent	Explicit	XMPP (Open Fire)	Preloaded (ESRI)	Nexus I (HTC)	Bluetooth	sqLite	Push-based	Compressed XML	14.656395120330915	0.9994	No
742	radio triangulation	In house	Explicit	XMPP (Open Fire)	Cache on server	Droid (Motorola)	Bluetooth	MySQL	Client-Server	Compressed XML	14.368439283908796	1.0	No
743	GPS	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Nexus I (HTC)	Wifi	MySQL	Push-based	Compressed XML	13.635878266286149	1.0	No
744	GPS	In house	Implicit	In house	Preloaded (ESRI)	Nexus I (HTC)	3G on Droid	MySQL	Client-Server	Unformatted data	14.564177209754547	0.9711	No
745	radio triangulation	In house	Explicit	In house	Cache on server	Nexus I (HTC)	Bluetooth	sqLite	Push-based	XML	13.232001525295008	1.0	No
746	radio triangulation	OpenIntent	Implicit	In house	Cache on server	Droid (Motorola)	Bluetooth	sqLite	Client-Server	Compressed XML	15.414935727606537	1.0	No
747	radio triangulation	OpenIntent	Explicit	In house	Preloaded (ESRI)	Droid (Motorola)	Wifi	sqLite	Client-Server	Unformatted data	15.022055978700388	0.9589	No
748	GPS	In house	Implicit	In house	Cache on server	Droid (Motorola)	3G on Nexus I	sqLite	Push-based	XML	13.65041869816375	1.0	No
749	GPS	In house	Explicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Nexus I	MySQL	Push-based	Compressed XML	12.185913558842332	1.0	No
750	GPS	In house	Implicit	In house	Preloaded (ESRI)	Nexus I (HTC)	Wifi	MySQL	Client-Server	XML	14.687404735012743	0.9968	No
751	GPS	In house	Explicit	In house	Cache on server	Nexus I (HTC)	3G on Nexus I	MySQL	Client-Server	Unformatted data	13.165478416822623	1.0	No
752	radio triangulation	OpenIntent	Implicit	In house	On Demand (Google)	Droid (Motorola)	Wifi	sqLite	Peer-to-peer	Compressed XML	13.723665237722912	1.0	No
