Optimisation Analysis, ,,,,,,,,,,,,
Objective ,MaxENB,,,,,,,,,,,,
Objective ,MinRisk,,,,,,,,,,,,
SolutionSpace ,6912,,,,,,,,,,,,
Minimal SolutionSet ,6912,,,,,,,,,,,,
Shortlisted ,15,,,,,,,,,,,,
Nbr. Variables ,117,,,,,,,,,,,,
Nbr. Parameters ,137,,,,,,,,,,,,
Nbr. Decisions ,10,,,,,,,,,,,,
Runtime(s) ,111,,,,,,,,,,,,
,,,,,,,,,,,,,
ID,Location Finding,File Sharing,Report Syncing,Chat Protocol,Map Access,Hardware Platform,Connectivity,Database,Architectural Pattern,Data Exchange Format,ENB,Risk,Optimal
1308,GPS,In house,Explicit,In house,On Demand (Google),Droid (Motorola),3G on Droid,sqLite,Peer-to-peer,Unformatted data,11.58492675,1,No
1309,GPS,OpenIntent,Explicit,In house,Preloaded (ESRI),Nexus I (HTC),3G on Droid,sqLite,Client-Server,Compressed XML,14.43650433,1,No
1310,GPS,OpenIntent,Implicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),Bluetooth,MySQL,Peer-to-peer,Unformatted data,14.72839416,1,No
1311,GPS,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Nexus I,sqLite,Client-Server,XML,12.21277471,1,No
1312,radio triangulation,In house,Implicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),Bluetooth,MySQL,Push-based,Unformatted data,14.78326394,0.8521,No
1313,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Nexus I,sqLite,Push-based,Unformatted data,12.5587132,1,No
1314,GPS,In house,Explicit,In house,Preloaded (ESRI),Droid (Motorola),3G on Nexus I,MySQL,Client-Server,Unformatted data,13.79884153,0.9993,No
1315,radio triangulation,In house,Explicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),Wifi,MySQL,Peer-to-peer,Compressed XML,14.05869456,1,No
1316,radio triangulation,In house,Implicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Droid,MySQL,Peer-to-peer,Unformatted data,14.21655162,1,No
1317,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Bluetooth,MySQL,Client-Server,Unformatted data,14.37659955,1,No
1318,GPS,In house,Implicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Wifi,MySQL,Peer-to-peer,Compressed XML,13.93240882,1,No
1319,radio triangulation,OpenIntent,Implicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),Bluetooth,MySQL,Peer-to-peer,Unformatted data,15.21946822,1,No
1320,radio triangulation,OpenIntent,Implicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),Wifi,sqLite,Peer-to-peer,XML,15.28266725,1,No
1321,radio triangulation,OpenIntent,Implicit,In house,Preloaded (ESRI),Droid (Motorola),3G on Nexus I,MySQL,Peer-to-peer,Unformatted data,15.065505,0.9986,No
1322,radio triangulation,In house,Implicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),Bluetooth,MySQL,Peer-to-peer,Compressed XML,13.14725109,1,No
1323,radio triangulation,OpenIntent,Implicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),3G on Nexus I,sqLite,Peer-to-peer,Compressed XML,15.35017998,1,No
1324,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Wifi,sqLite,Client-Server,XML,14.93087264,1,No
1325,radio triangulation,OpenIntent,Explicit,In house,Preloaded (ESRI),Nexus I (HTC),Bluetooth,MySQL,Peer-to-peer,Unformatted data,14.16201119,1,No
1326,GPS,OpenIntent,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Droid,sqLite,Client-Server,XML,13.2392287,1,No
1327,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Bluetooth,MySQL,Client-Server,Unformatted data,14.86767361,1,No
1328,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Nexus I,sqLite,Client-Server,XML,12.70384877,1,No
1329,radio triangulation,In house,Implicit,In house,Preloaded (ESRI),Droid (Motorola),Bluetooth,MySQL,Client-Server,Unformatted data,15.18170118,0.912,No
1330,radio triangulation,In house,Implicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Wifi,MySQL,Peer-to-peer,Compressed XML,14.42348288,1,No
1331,radio triangulation,OpenIntent,Implicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Droid,MySQL,Push-based,XML,15.15278167,1,No
1332,GPS,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),3G on Nexus I,sqLite,Client-Server,Compressed XML,14.52651386,0.9997,No
1333,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Wifi,MySQL,Push-based,Compressed XML,14.04628509,1,No
1334,radio triangulation,In house,Implicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Wifi,sqLite,Client-Server,XML,14.87186616,1,No
1335,radio triangulation,In house,Implicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),3G on Nexus I,MySQL,Client-Server,Unformatted data,15.34737262,0.4926,No
1336,radio triangulation,OpenIntent,Implicit,In house,Preloaded (ESRI),Nexus I (HTC),Wifi,MySQL,Client-Server,Compressed XML,15.9072917,0.9829,No
1337,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),3G on Nexus I,MySQL,Peer-to-peer,Unformatted data,14.32768262,0.9998,No
1338,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),3G on Nexus I,sqLite,Client-Server,Compressed XML,13.83384514,1,No
1339,radio triangulation,OpenIntent,Implicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Wifi,sqLite,Client-Server,Unformatted data,14.49810212,1,No
1340,radio triangulation,In house,Explicit,In house,On Demand (Google),Nexus I (HTC),Bluetooth,sqLite,Client-Server,XML,12.53817733,1,No
1341,GPS,In house,Explicit,In house,Preloaded (ESRI),Nexus I (HTC),3G on Nexus I,MySQL,Peer-to-peer,Compressed XML,13.08412587,1,No
1342,radio triangulation,In house,Implicit,In house,On Demand (Google),Droid (Motorola),Wifi,MySQL,Peer-to-peer,Unformatted data,13.05571412,1,No
1343,GPS,In house,Implicit,In house,On Demand (Google),Nexus I (HTC),3G on Droid,MySQL,Client-Server,Compressed XML,13.13706925,1,No
1344,GPS,In house,Implicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Nexus I,sqLite,Push-based,XML,12.55215984,1,No
1345,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Wifi,MySQL,Peer-to-peer,Compressed XML,13.99141531,1,No
1346,GPS,OpenIntent,Implicit,In house,Cache on server,Nexus I (HTC),3G on Droid,sqLite,Client-Server,Compressed XML,14.80129265,1,No
1347,GPS,In house,Implicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Bluetooth,MySQL,Peer-to-peer,XML,12.77863583,1,No
1348,GPS,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Nexus I,sqLite,Push-based,Unformatted data,12.06763914,1,No
1349,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Droid,MySQL,Peer-to-peer,Unformatted data,14.27555811,1,No
1350,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Bluetooth,MySQL,Peer-to-peer,Compressed XML,13.66188389,1,No
1351,radio triangulation,In house,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Droid,sqLite,Push-based,Unformatted data,12.08279388,1,No
1352,GPS,In house,Explicit,In house,On Demand (Google),Nexus I (HTC),Wifi,sqLite,Push-based,Compressed XML,11.79865108,1,No
1353,GPS,OpenIntent,Implicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Bluetooth,MySQL,Push-based,Unformatted data,14.71598468,1,No
1354,GPS,In house,Implicit,In house,Preloaded (ESRI),Nexus I (HTC),3G on Droid,MySQL,Client-Server,XML,14.63635005,0.996,No
1355,GPS,OpenIntent,Implicit,In house,Cache on server,Droid (Motorola),Wifi,sqLite,Peer-to-peer,Unformatted data,14.22886346,1,No
1356,radio triangulation,In house,Explicit,In house,Cache on server,Droid (Motorola),Wifi,MySQL,Peer-to-peer,XML,13.48848465,1,No
1357,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Wifi,MySQL,Client-Server,XML,13.26664925,1,No
1358,radio triangulation,In house,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Nexus I,MySQL,Client-Server,Compressed XML,12.66069581,1,No
1359,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Bluetooth,MySQL,Push-based,Compressed XML,13.71675367,1,No
1360,GPS,In house,Implicit,In house,On Demand (Google),Droid (Motorola),3G on Nexus I,sqLite,Client-Server,XML,12.95059708,1,No
1361,GPS,In house,Implicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),Wifi,sqLite,Push-based,Unformatted data,14.48532789,0.9989,No
1362,GPS,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Droid,sqLite,Peer-to-peer,Unformatted data,12.02792411,1,No
1363,radio triangulation,OpenIntent,Implicit,In house,Preloaded (ESRI),Droid (Motorola),Bluetooth,sqLite,Peer-to-peer,Compressed XML,15.18450855,1,No
1364,radio triangulation,OpenIntent,Explicit,In house,Cache on server,Droid (Motorola),Bluetooth,sqLite,Peer-to-peer,XML,13.87647626,1,No
1365,radio triangulation,OpenIntent,Explicit,In house,Preloaded (ESRI),Droid (Motorola),Wifi,sqLite,Peer-to-peer,Unformatted data,14.3551492,1,No
1366,GPS,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Wifi,MySQL,Push-based,Compressed XML,13.55521103,1,No
1367,GPS,In house,Explicit,In house,Preloaded (ESRI),Nexus I (HTC),Bluetooth,sqLite,Peer-to-peer,XML,12.96160739,1,No
1368,radio triangulation,In house,Implicit,In house,Cache on server,Droid (Motorola),Wifi,sqLite,Push-based,Unformatted data,14.28373324,1,No
1369,GPS,In house,Explicit,In house,Cache on server,Droid (Motorola),Wifi,MySQL,Peer-to-peer,XML,12.99741059,1,No
1370,GPS,OpenIntent,Implicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Wifi,MySQL,Client-Server,XML,14.21894201,1,No
1371,GPS,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),3G on Droid,MySQL,Client-Server,Compressed XML,13.19607574,1,No
1372,radio triangulation,In house,Implicit,In house,Preloaded (ESRI),Droid (Motorola),Wifi,MySQL,Peer-to-peer,Compressed XML,14.79651694,0.9999,No
1373,radio triangulation,OpenIntent,Implicit,In house,On Demand (Google),Droid (Motorola),Bluetooth,sqLite,Peer-to-peer,Unformatted data,13.44370573,1,No
1374,radio triangulation,OpenIntent,Implicit,In house,Cache on server,Droid (Motorola),3G on Droid,MySQL,Client-Server,XML,15.55121891,1,No
1375,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Droid,sqLite,Peer-to-peer,Unformatted data,12.51899817,1,No
1376,radio triangulation,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),3G on Nexus I,sqLite,Client-Server,Compressed XML,14.3249192,1,No
1377,GPS,OpenIntent,Explicit,In house,Preloaded (ESRI),Nexus I (HTC),3G on Nexus I,sqLite,Push-based,Compressed XML,13.80844196,0.9996,No
1378,GPS,OpenIntent,Explicit,In house,Preloaded (ESRI),Nexus I (HTC),Wifi,MySQL,Push-based,XML,14.08278216,0.9997,No
1379,GPS,In house,Implicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),Bluetooth,sqLite,Client-Server,XML,13.10456031,1,No
1380,GPS,In house,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),3G on Nexus I,sqLite,Client-Server,Compressed XML,14.08351651,0.9998,No
1381,radio triangulation,In house,Explicit,In house,On Demand (Google),Droid (Motorola),3G on Droid,sqLite,Peer-to-peer,Unformatted data,12.07600081,1,No
1382,radio triangulation,In house,Implicit,In house,On Demand (Google),Droid (Motorola),3G on Nexus I,sqLite,Client-Server,XML,13.44167114,1,No
1383,GPS,In house,Implicit,In house,On Demand (Google),Droid (Motorola),Wifi,MySQL,Peer-to-peer,Unformatted data,12.56464006,1,No
1384,GPS,In house,Implicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Droid,sqLite,Client-Server,XML,13.18022221,1,No
1385,GPS,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Bluetooth,MySQL,Peer-to-peer,Compressed XML,13.21888654,1,No
1386,GPS,OpenIntent,Implicit,In house,Cache on server,Nexus I (HTC),3G on Nexus I,sqLite,Push-based,Compressed XML,14.17323028,1,No
1387,GPS,In house,Explicit,In house,Preloaded (ESRI),Droid (Motorola),Bluetooth,sqLite,Client-Server,Compressed XML,13.91784507,1,No
1388,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Droid,sqLite,Push-based,XML,12.62632107,1,No
1389,GPS,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Bluetooth,sqLite,Peer-to-peer,Compressed XML,12.87703361,1,No
1390,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),Wifi,MySQL,Peer-to-peer,Unformatted data,12.31789175,1,No
1391,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Wifi,MySQL,Push-based,Compressed XML,13.99820838,1,No
1392,GPS,In house,Implicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Wifi,MySQL,Push-based,XML,13.11496032,1,No
1393,radio triangulation,OpenIntent,Implicit,In house,Preloaded (ESRI),Droid (Motorola),3G on Droid,MySQL,Push-based,XML,15.52581572,0.9252,No
1394,GPS,OpenIntent,Implicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Wifi,sqLite,Push-based,XML,14.77918371,1,No
1395,radio triangulation,OpenIntent,Implicit,In house,Cache on server,Nexus I (HTC),Wifi,sqLite,Push-based,Unformatted data,14.72673059,1,No
1396,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Bluetooth,MySQL,Peer-to-peer,Compressed XML,13.7099606,1,No
1397,GPS,In house,Explicit,In house,Preloaded (ESRI),Nexus I (HTC),3G on Nexus I,MySQL,Client-Server,XML,13.66890254,0.9993,No
1398,radio triangulation,In house,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),Wifi,sqLite,Client-Server,Unformatted data,14.63701682,0.8594,No
1399,GPS,OpenIntent,Implicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),Wifi,sqLite,Client-Server,XML,15.4593706,1,No
1400,GPS,In house,Explicit,In house,Cache on server,Nexus I (HTC),3G on Droid,sqLite,Peer-to-peer,Unformatted data,12.53162713,1,No
1401,radio triangulation,In house,Explicit,In house,Cache on server,Droid (Motorola),3G on Nexus I,sqLite,Peer-to-peer,Compressed XML,13.21414444,1,No
1402,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Droid,sqLite,Client-Server,Unformatted data,14.11040852,1,No
1403,GPS,In house,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),3G on Nexus I,sqLite,Peer-to-peer,Compressed XML,13.4157391,1,No
1404,radio triangulation,OpenIntent,Implicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),3G on Droid,MySQL,Peer-to-peer,Unformatted data,15.29513013,0.9993,No
1405,GPS,OpenIntent,Implicit,In house,Cache on server,Droid (Motorola),Bluetooth,MySQL,Client-Server,Compressed XML,15.06748368,1,No
1406,radio triangulation,OpenIntent,Implicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),Wifi,sqLite,Client-Server,XML,15.95044466,0.9975,No
1407,radio triangulation,OpenIntent,Implicit,In house,On Demand (Google),Nexus I (HTC),Wifi,MySQL,Client-Server,Unformatted data,14.16648888,1,No
1408,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Nexus I,sqLite,Peer-to-peer,XML,14.04214769,1,No
1409,GPS,OpenIntent,Implicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Nexus I,sqLite,Client-Server,Compressed XML,13.9446018,1,No
1410,radio triangulation,OpenIntent,Explicit,In house,Cache on server,Droid (Motorola),Bluetooth,sqLite,Push-based,Unformatted data,14.01320831,1,No
1411,radio triangulation,In house,Implicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),Bluetooth,sqLite,Peer-to-peer,XML,14.51013848,1,No
1412,radio triangulation,OpenIntent,Implicit,In house,Cache on server,Droid (Motorola),3G on Droid,MySQL,Peer-to-peer,Compressed XML,14.96644224,1,No
1413,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Droid,sqLite,Client-Server,Unformatted data,13.18677558,1,No
1414,radio triangulation,In house,Implicit,In house,Preloaded (ESRI),Nexus I (HTC),Wifi,sqLite,Peer-to-peer,Unformatted data,14.29614272,1,No
1415,radio triangulation,OpenIntent,Implicit,In house,Preloaded (ESRI),Droid (Motorola),Bluetooth,MySQL,Push-based,Compressed XML,15.53315455,0.9977,No
1416,radio triangulation,In house,Implicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Wifi,sqLite,Client-Server,Unformatted data,15.00180514,1,No
1417,radio triangulation,OpenIntent,Implicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),Wifi,sqLite,Client-Server,Compressed XML,16.23890493,1,No
1418,radio triangulation,In house,Implicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Bluetooth,sqLite,Push-based,XML,14.49772901,1,No
1419,GPS,OpenIntent,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Droid,sqLite,Peer-to-peer,XML,12.57145129,1,No
1420,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Nexus I,sqLite,Peer-to-peer,XML,12.03607136,1,No
1421,GPS,In house,Explicit,In house,Preloaded (ESRI),Droid (Motorola),3G on Droid,sqLite,Peer-to-peer,Compressed XML,13.32572957,1,No
1422,radio triangulation,OpenIntent,Implicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Nexus I,MySQL,Client-Server,XML,15.64122844,1,No
1423,radio triangulation,OpenIntent,Implicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Bluetooth,sqLite,Push-based,XML,13.99402598,1,No
1424,radio triangulation,OpenIntent,Implicit,In house,On Demand (Google),Nexus I (HTC),Bluetooth,MySQL,Push-based,XML,13.66241275,1,No
1425,radio triangulation,In house,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Droid,sqLite,Peer-to-peer,XML,11.94606183,1,No
1426,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),3G on Droid,sqLite,Push-based,XML,13.46785717,1,No
1427,radio triangulation,OpenIntent,Implicit,In house,Cache on server,Droid (Motorola),3G on Nexus I,MySQL,Push-based,Compressed XML,15.00615727,1,No
1428,GPS,OpenIntent,Implicit,In house,Preloaded (ESRI),Droid (Motorola),Bluetooth,MySQL,Push-based,Compressed XML,15.04208049,1,No
1429,radio triangulation,OpenIntent,Implicit,In house,Cache on server,Droid (Motorola),Wifi,sqLite,Peer-to-peer,Unformatted data,14.71993752,1,No
1430,GPS,In house,Implicit,In house,Cache on server,Nexus I (HTC),3G on Nexus I,MySQL,Client-Server,XML,14.03369086,1,No
1431,GPS,In house,Explicit,In house,Preloaded (ESRI),Droid (Motorola),3G on Nexus I,MySQL,Peer-to-peer,Unformatted data,13.13106412,1,No
1432,radio triangulation,OpenIntent,Explicit,In house,Preloaded (ESRI),Droid (Motorola),3G on Droid,MySQL,Peer-to-peer,Compressed XML,14.60165392,1,No
1433,radio triangulation,OpenIntent,Implicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),Wifi,MySQL,Peer-to-peer,Compressed XML,13.91977986,1,No
1434,GPS,In house,Implicit,In house,Preloaded (ESRI),Nexus I (HTC),Wifi,sqLite,Client-Server,Compressed XML,14.63136735,1,No
1435,radio triangulation,OpenIntent,Explicit,In house,Preloaded (ESRI),Droid (Motorola),3G on Nexus I,MySQL,Push-based,Compressed XML,14.64136895,0.8142,No
1436,radio triangulation,OpenIntent,Explicit,In house,Preloaded (ESRI),Nexus I (HTC),Wifi,MySQL,Push-based,XML,14.57385622,0.8274,No
1437,GPS,OpenIntent,Implicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Bluetooth,sqLite,Peer-to-peer,XML,14.44285923,1,No
1438,radio triangulation,OpenIntent,Implicit,In house,Cache on server,Droid (Motorola),Bluetooth,MySQL,Client-Server,XML,15.47555701,1,No
1439,radio triangulation,OpenIntent,Implicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),3G on Nexus I,MySQL,Push-based,Compressed XML,15.69882599,0.8786,No
1440,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),Wifi,sqLite,Push-based,XML,14.90546946,0.9895,No
1441,radio triangulation,OpenIntent,Implicit,In house,On Demand (Google),Droid (Motorola),Wifi,sqLite,Push-based,XML,13.85555077,1,No
1442,radio triangulation,OpenIntent,Implicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Nexus I,sqLite,Peer-to-peer,Unformatted data,13.60937717,1,No
1443,GPS,In house,Implicit,In house,On Demand (Google),Droid (Motorola),3G on Nexus I,sqLite,Peer-to-peer,Compressed XML,12.36582041,1,No
1444,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Nexus I,sqLite,Push-based,Unformatted data,14.17887975,1,No
1445,radio triangulation,In house,Implicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),Wifi,sqLite,Push-based,Unformatted data,14.97640195,0.9008,No
1446,GPS,OpenIntent,Implicit,In house,On Demand (Google),Nexus I (HTC),3G on Droid,sqLite,Push-based,Unformatted data,13.03508665,1,No
1447,radio triangulation,OpenIntent,Implicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Nexus I,MySQL,Push-based,XML,13.82808419,1,No
1448,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),3G on Droid,sqLite,Peer-to-peer,XML,14.64480688,1,No
1449,GPS,OpenIntent,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Nexus I,sqLite,Client-Server,Unformatted data,12.78571104,1,No
1450,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Bluetooth,MySQL,Peer-to-peer,Compressed XML,13.20625758,1,No
1451,GPS,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),Wifi,MySQL,Peer-to-peer,Compressed XML,12.5767083,1,No
